"code","station","date","latitude","longitude","elev","ws","wd","air_temp","atmos_pres","visibility","dew_point","RH","ceil_hgt"
"997278-99999","PROVIDENCE, US",2025-06-18 22:00:00,41.807,-71.401,4,3.45,150,22,1012,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-18 23:00:00,41.807,-71.401,4,3.4,150,21.4,1012.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 00:00:00,41.807,-71.401,4,2.6,150,20.1,1012.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 01:00:00,41.807,-71.401,4,3.6,160,19.6,1012.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 02:00:00,41.807,-71.401,4,2.6,150,19.05,1012.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 03:00:00,41.807,-71.401,4,1.5,160,19.1,1011.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 04:00:00,41.807,-71.401,4,1.5,150,19.1,1011.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 05:00:00,41.807,-71.401,4,1,170,19.2666666666667,1011.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 06:00:00,41.807,-71.401,4,1.5,130,19.1,1010.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 07:00:00,41.807,-71.401,4,2.1,140,19.2,1010.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 08:00:00,41.807,-71.401,4,2,180,19.3,1010.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 09:00:00,41.807,-71.401,4,1,160,19.3,1010.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 10:00:00,41.807,-71.401,4,2.1,140,19.4,1010.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 11:00:00,41.807,-71.401,4,2.6,150,19.3,1010.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 12:00:00,41.807,-71.401,4,3.1,150,19.8,1010.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 13:00:00,41.807,-71.401,4,2.05,150,20.6,1009.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 14:00:00,41.807,-71.401,4,3.6,220,24.8,1009.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 15:00:00,41.807,-71.401,4,4.1,130,22.8,1009.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 16:00:00,41.807,-71.401,4,4.1,200,28.1,1008.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 17:00:00,41.807,-71.401,4,6.7,150,26.4,1008.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 18:00:00,41.807,-71.401,4,4.5,150,25.7,1007.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 19:00:00,41.807,-71.401,4,6.2,240,32.5,1007.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 20:00:00,41.807,-71.401,4,7.7,190,31.8,1006.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 21:00:00,41.807,-71.401,4,4.6,180,31.2,1006.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 22:00:00,41.807,-71.401,4,6.7,210,30.5,1005.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-19 23:00:00,41.807,-71.401,4,3.6,190,28.6,1005.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 00:00:00,41.807,-71.401,4,4.9,180,26.8,1005.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 01:00:00,41.807,-71.401,4,4.65,150,22.4,1005.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 02:00:00,41.807,-71.401,4,4.6,150,22.1333333333333,1005,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 03:00:00,41.807,-71.401,4,3.4,140,21.6,1004.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 04:00:00,41.807,-71.401,4,2.6,190,23.5,1004.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 05:00:00,41.807,-71.401,4,2.6,170,22.8666666666667,1003.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 06:00:00,41.807,-71.401,4,5.1,200,23,1003.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 07:00:00,41.807,-71.401,4,3.65,210,22.6,1003.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 08:00:00,41.807,-71.401,4,4.1,200,21.9,1003.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 09:00:00,41.807,-71.401,4,2.45,230,21.9,1003.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 10:00:00,41.807,-71.401,4,4.6,230,22,1003.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 11:00:00,41.807,-71.401,4,8.8,300,23.1,1004.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 12:00:00,41.807,-71.401,4,5.3,270,23.1,1005,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 13:00:00,41.807,-71.401,4,8.8,270,23.4,1005.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 14:00:00,41.807,-71.401,4,8.8,290,23.15,1006,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 15:00:00,41.807,-71.401,4,5.05,290,24.9,1006.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 16:00:00,41.807,-71.401,4,6.3,280,26.4,1007.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 17:00:00,41.807,-71.401,4,7,300,26.4,1008.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 18:00:00,41.807,-71.401,4,9.3,310,NA,1008.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 19:00:00,41.807,-71.401,4,7.7,320,27.9,1008.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 20:00:00,41.807,-71.401,4,8.2,270,28.2,1009.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 21:00:00,41.807,-71.401,4,8.8,310,27.6,1010.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 22:00:00,41.807,-71.401,4,2.95,290,27.5,1011.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-20 23:00:00,41.807,-71.401,4,2.6,300,27.4,1011.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 00:00:00,41.807,-71.401,4,2.6,260,26.3,1012.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 01:00:00,41.807,-71.401,4,2.1,260,25.7,1013.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 02:00:00,41.807,-71.401,4,2.6,290,24.05,1014,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 03:00:00,41.807,-71.401,4,2.6,290,22.95,1014.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 04:00:00,41.807,-71.401,4,2.1,300,22.45,1015.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 05:00:00,41.807,-71.401,4,2.1,290,21.7,1015.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 06:00:00,41.807,-71.401,4,1.4,310,20.7,1016,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 07:00:00,41.807,-71.401,4,1,320,20.2,1016.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 08:00:00,41.807,-71.401,4,2.1,280,18.95,1016.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 09:00:00,41.807,-71.401,4,1.5,330,18.9,1017.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 10:00:00,41.807,-71.401,4,3.4,320,19.7,1018.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 11:00:00,41.807,-71.401,4,3.35,330,21.3,1018.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 12:00:00,41.807,-71.401,4,4.1,340,22.5,1019.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 13:00:00,41.807,-71.401,4,3.1,320,23.9,1019.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 14:00:00,41.807,-71.401,4,2.5,330,25.1,1019.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 15:00:00,41.807,-71.401,4,2.7,320,26,1018.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 16:00:00,41.807,-71.401,4,3.2,290,27.7,1018.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 17:00:00,41.807,-71.401,4,5.1,320,29.4,1018.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 18:00:00,41.807,-71.401,4,0.95,60,27.1,1018.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 19:00:00,41.807,-71.401,4,2.25,300,30.4,1018.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 20:00:00,41.807,-71.401,4,3.6,280,30.4,1018,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 21:00:00,41.807,-71.401,4,NA,NA,NA,NA,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 22:00:00,41.807,-71.401,4,4.55,230,28.5,1018,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-21 23:00:00,41.807,-71.401,4,4.8,230,27.8,1018.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 00:00:00,41.807,-71.401,4,3.65,200,26.5,1018.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 01:00:00,41.807,-71.401,4,2.6,160,24,1018.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 02:00:00,41.807,-71.401,4,2,160,22.7,1019.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 03:00:00,41.807,-71.401,4,3.1,150,22.1,1019.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 04:00:00,41.807,-71.401,4,2.45,150,21.8,1019,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 05:00:00,41.807,-71.401,4,2.6,160,21.3,1018.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 06:00:00,41.807,-71.401,4,1.76666666666667,160,20.8,1017.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 07:00:00,41.807,-71.401,4,2.6,180,21.1,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 08:00:00,41.807,-71.401,4,1.95,160,21.1,1017,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 09:00:00,41.807,-71.401,4,2.1,160,20.95,1016.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 10:00:00,41.807,-71.401,4,2.1,160,21.3,1017.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 11:00:00,41.807,-71.401,4,1.5,180,22,1017,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 12:00:00,41.807,-71.401,4,2.6,170,22.2,1016.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 13:00:00,41.807,-71.401,4,2.65,180,22.9,1015.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 14:00:00,41.807,-71.401,4,1,180,23.9,1015.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 15:00:00,41.807,-71.401,4,5.1,230,28.4,1014,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 16:00:00,41.807,-71.401,4,4.46666666666667,270,30.3,1014,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 17:00:00,41.807,-71.401,4,1.75,250,31.4,1013.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 18:00:00,41.807,-71.401,4,3.8,270,33.5,1012.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 19:00:00,41.807,-71.401,4,5.1,300,34.6,1012.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 20:00:00,41.807,-71.401,4,6.2,320,NA,1012.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 21:00:00,41.807,-71.401,4,5.7,340,32.8,1012.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 22:00:00,41.807,-71.401,4,4.45,330,32.1,1013.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-22 23:00:00,41.807,-71.401,4,5.1,320,31.2,1013.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 00:00:00,41.807,-71.401,4,5.7,310,29.8,1014.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 01:00:00,41.807,-71.401,4,4.1,330,29,1015,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 02:00:00,41.807,-71.401,4,3.6,320,28.2,1015.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 03:00:00,41.807,-71.401,4,2.1,310,27.5,1016.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 04:00:00,41.807,-71.401,4,3.1,310,26.9,1016.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 05:00:00,41.807,-71.401,4,3.6,310,26.6,1016.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 06:00:00,41.807,-71.401,4,3.4,320,26.1,1016.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 07:00:00,41.807,-71.401,4,2.6,330,25.9,1016.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 08:00:00,41.807,-71.401,4,2.7,310,25.3,1016.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 09:00:00,41.807,-71.401,4,3.1,310,25,1017.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 10:00:00,41.807,-71.401,4,2.1,320,25.3,1017.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 11:00:00,41.807,-71.401,4,1.5,20,25.4,1018.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 12:00:00,41.807,-71.401,4,1,40,27.9,1018.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 13:00:00,41.807,-71.401,4,1,120,28.65,1018.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 14:00:00,41.807,-71.401,4,1.5,310,30.4,1018.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 15:00:00,41.807,-71.401,4,2.1,140,28.5,1018,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 16:00:00,41.807,-71.401,4,5.1,150,29.7,1018,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 17:00:00,41.807,-71.401,4,7.2,150,29,1018,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 18:00:00,41.807,-71.401,4,6.05,150,28.7,1017.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 19:00:00,41.807,-71.401,4,4.5,150,28.2,1017.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 20:00:00,41.807,-71.401,4,5.9,150,27.5,1017.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 21:00:00,41.807,-71.401,4,8.8,150,27.65,1017.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 22:00:00,41.807,-71.401,4,4.2,150,27,1016.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-23 23:00:00,41.807,-71.401,4,5.1,150,26.3,1016.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 00:00:00,41.807,-71.401,4,4.6,150,25.2,1016.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 01:00:00,41.807,-71.401,4,3.6,160,24.8,1017,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 02:00:00,41.807,-71.401,4,3.1,160,24.3,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 03:00:00,41.807,-71.401,4,2.6,160,24,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 04:00:00,41.807,-71.401,4,2.1,160,23.95,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 05:00:00,41.807,-71.401,4,0.95,250,24.9,1016.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 06:00:00,41.807,-71.401,4,2.1,100,25.3,1017.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 07:00:00,41.807,-71.401,4,1.5,130,24.3,1017,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 08:00:00,41.807,-71.401,4,0.95,180,24.3,1016.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 09:00:00,41.807,-71.401,4,1,250,24.6,1016.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 10:00:00,41.807,-71.401,4,1.15,150,24.2,1017.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 11:00:00,41.807,-71.401,4,1.5,140,25.4,1017.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 12:00:00,41.807,-71.401,4,2,290,30.6,1017.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 13:00:00,41.807,-71.401,4,4.4,320,32.2,1017.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 14:00:00,41.807,-71.401,4,4.1,340,33.4,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 15:00:00,41.807,-71.401,4,3.6,360,34.4,1017.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 16:00:00,41.807,-71.401,4,3.6,360,35.5,1017.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 17:00:00,41.807,-71.401,4,5.1,320,37,1016.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 18:00:00,41.807,-71.401,4,5.7,300,37.15,1016,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 19:00:00,41.807,-71.401,4,2.6,280,37.3,1015.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 20:00:00,41.807,-71.401,4,3.6,260,37.7,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 21:00:00,41.807,-71.401,4,4.65,290,38.1,1014.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 22:00:00,41.807,-71.401,4,5.1,300,37.9,1014.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-24 23:00:00,41.807,-71.401,4,2.75,290,37,1014.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 00:00:00,41.807,-71.401,4,3.1,270,35.6,1014.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 01:00:00,41.807,-71.401,4,3.6,290,34.1,1015.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 02:00:00,41.807,-71.401,4,3.1,310,33.2,1015.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 03:00:00,41.807,-71.401,4,2.2,300,32.2,1015.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 04:00:00,41.807,-71.401,4,2.7,320,31.15,1015.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 05:00:00,41.807,-71.401,4,3.15,300,31.1,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 06:00:00,41.807,-71.401,4,4.1,310,30.25,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 07:00:00,41.807,-71.401,4,2.6,320,29.8,1014.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 08:00:00,41.807,-71.401,4,1.75,310,29,1014.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 09:00:00,41.807,-71.401,4,2.6,290,28.4,1015,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 10:00:00,41.807,-71.401,4,2.6,330,28.3,1015.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 11:00:00,41.807,-71.401,4,1,310,29.5,1015.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 12:00:00,41.807,-71.401,4,3.1,330,30.8,1015.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 13:00:00,41.807,-71.401,4,4.6,320,32,1015.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 14:00:00,41.807,-71.401,4,4.36666666666667,340,32.5,1015.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 15:00:00,41.807,-71.401,4,5.7,340,32.8,1015.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 16:00:00,41.807,-71.401,4,4.6,340,33.5,1015.6,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 17:00:00,41.807,-71.401,4,3.1,360,33,1015.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 18:00:00,41.807,-71.401,4,3.6,300,35,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 19:00:00,41.807,-71.401,4,4.1,310,35.25,1014.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 20:00:00,41.807,-71.401,4,3.6,350,34.6,1014.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 21:00:00,41.807,-71.401,4,4.1,100,28.45,1015.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 22:00:00,41.807,-71.401,4,2.85,120,27.7,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-25 23:00:00,41.807,-71.401,4,3.6,120,27.4,1014.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 00:00:00,41.807,-71.401,4,4.6,150,28.1,1015.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 01:00:00,41.807,-71.401,4,2.6,160,27.8,1015.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 02:00:00,41.807,-71.401,4,3.6,150,26.7,1016.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 03:00:00,41.807,-71.401,4,2.1,150,25.4,1016.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 04:00:00,41.807,-71.401,4,2.6,150,25.4,1016.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 05:00:00,41.807,-71.401,4,2.2,150,24.8,1016.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 06:00:00,41.807,-71.401,4,1.5,30,24.9,1016.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 07:00:00,41.807,-71.401,4,0,NA,24.1,1017,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 08:00:00,41.807,-71.401,4,6.45,40,24.3,1017.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 09:00:00,41.807,-71.401,4,5.7,40,23.8,1018.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 10:00:00,41.807,-71.401,4,5.1,40,22.9,1018.7,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 11:00:00,41.807,-71.401,4,3.1,30,21.8,1019.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 12:00:00,41.807,-71.401,4,4.1,40,19.1333333333333,1020.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 13:00:00,41.807,-71.401,4,2.1,40,18.4,1021.1,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 14:00:00,41.807,-71.401,4,4.6,10,18,1021.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 15:00:00,41.807,-71.401,4,3.15,20,16.9,1021.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 16:00:00,41.807,-71.401,4,6.7,20,17.25,1021.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 17:00:00,41.807,-71.401,4,3.6,50,18,1020.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 18:00:00,41.807,-71.401,4,3.6,30,18.7,1020.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 19:00:00,41.807,-71.401,4,4.7,40,19.1,1021,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 20:00:00,41.807,-71.401,4,3.6,30,19,1021,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 21:00:00,41.807,-71.401,4,2.1,20,18.25,1020.9,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 22:00:00,41.807,-71.401,4,1.96666666666667,30,18.3,1020.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-26 23:00:00,41.807,-71.401,4,2.1,40,18.1,1021.2,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 00:00:00,41.807,-71.401,4,3.1,70,17.6,1021,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 01:00:00,41.807,-71.401,4,2.6,40,17.3,1021.8,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 02:00:00,41.807,-71.401,4,1.5,40,17.35,1022.3,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 03:00:00,41.807,-71.401,4,1.5,40,17.2,1022.5,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 04:00:00,41.807,-71.401,4,1.36666666666667,40,17.5,1023,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 05:00:00,41.807,-71.401,4,1.5,30,17.1,1023,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 06:00:00,41.807,-71.401,4,1.83333333333333,40,17.1,1023,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 07:00:00,41.807,-71.401,4,1,10,17.5,1023.4,NA,NA,NA,NA
"997278-99999","PROVIDENCE, US",2025-06-27 08:00:00,41.807,-71.401,4,2.1,30,17.3,1023.6,NA,NA,NA,NA
